listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
887953,567180,2011-05-08,♛Fabulous Penthouse w/terrace-Sagrada Familia view,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,5.0,457.0,75,4.69
21722033,158023606,2017-11-09,Paseo de Gracia bright flat up to 5,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,222.0,60,4.36
46927975,14494029,2014-04-20,"Altell El Born, private loft studio","Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire guest suite,Entire home/apt,1.0,30.0,10,4.9
27193598,204752411,2018-07-24,FANTASTIC APARTMENT SAGRADA FAMILIA,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire rental unit,Entire home/apt,3.0,116.0,243,4.54
49624553,4146729,2012-11-14,Huge 4-Bedroom Apt - Stunning Sagrada Familia View,la Sagrada Família,Eixample,Entire serviced apartment,Entire home/apt,4.0,488.0,17,4.88
820173205819939099,499651004,2023-02-05,Single Room in Vila de Gracia,la Vila de Gràcia,Gràcia,Private room in condo,Private room,1.0,45.0,2,5.0
45945743,308683001,2019-11-11,Bed in 4 Bed Mixed Dorm Sant Jordi Rock Palace,l'Antiga Esquerra de l'Eixample,Eixample,Shared room in hostel,Shared room,1.0,40.0,0,
41897762,178208020,2018-03-13,Paseo de Gracia C apartment; spacious & central,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,287.0,93,4.95
21721356,158023606,2017-11-09,Central 2 bedroom up to 4 people,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,225.0,50,4.2
561527956128422495,225962284,2018-11-15,Piso con sensacionales vistas a Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,151.0,32,4.72
45746921,362312215,2020-08-14,Wonderful & renovated 2BR apartment,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,299.0,80,4.74
39576026,1447144,2011-11-27,"a31r 3 bedr & 1 bath ""Acomodis"" apartment El Born!","Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,3.0,199.0,0,
813009388775015127,81653603,2016-07-04,Прекрасная квартира около моря!,la Barceloneta,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,68.0,0,
807206314120414190,428883153,2021-10-25,Lovely and big  flat  in the heart of Barcelona,la Barceloneta,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,171.0,2,5.0
646132999434626207,450924555,2022-03-23,Apartamento de 1 hab a 5 min de la Catedral de BCN,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,50.0,3,4.0
31706461,236188042,2019-01-12,Room a rent in poblenou,el Poblenou,Sant Martí,Private room in rental unit,Private room,2.0,30.0,1,1.0
726494998633859958,370718107,2020-10-05,Torre de Gracia Apartment Barcelona,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,166.0,14,4.71
50841733,346367515,2020-05-15,ATINS - 2 bedroom apartment in Eixample Esquerra,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,126.0,0,
41192965,1310304,2011-10-19,Cute apartment in Gracia (2 bedrooms),la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,49.0,5,3.8
8269751,336524176,2020-02-16,S51 - 1 hab junto SAGRADA FAMILIA,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,1.0,95.0,4,4.75
43760257,19091019,2014-07-29,BIG ROOM para trabajadores de paso,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,1.0,51.0,116,4.39
567317495547669793,35712072,2015-06-13,Barcelona - Eixample 2A,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,250.0,0,
50208264,405115394,2021-06-03,Triple Room Plaza Cataluña,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,,158.0,1,5.0
9602216,3556337,2012-09-13,Terrasse confortable et vie locale à Gracia,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,139.0,130,4.62
976595,3744544,2012-10-03,Exclusive location next Gaudi.,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,161.0,165,4.67
25363677,170513081,2018-01-29,Studio next to Picasso Museum great for couples,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,,344.0,111,4.5
23533196,174751009,2018-02-22,Sagrada Familia 53,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,158.0,80,4.58
699927,3590691,2012-09-17,Nice studio in Gràcia,la Vila de Gràcia,Gràcia,Entire loft,Entire home/apt,1.0,150.0,243,4.56
9419201,48836482,2015-11-12,Nice room for 2 Sagrada Familia,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,25.0,0,
13277929,22979755,2014-10-26,Habitación doble luminosa en La Sagrera.,Vilapicina i la Torre Llobeta,Nou Barris,Private room in rental unit,Private room,1.0,27.0,4,4.5
19870936,30207020,2015-03-29,Nice room in big department on Ramblas,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,1.0,50.0,0,
29151530,23855306,2014-11-17,Habitación doble con baño propio,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,,59.0,1,4.0
684434089749214893,18223395,2014-07-16,Modern and Central 1 Bedroom Apt with pool,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,1.0,77.0,0,
750031607924042023,485820449,2022-10-31,Nice room in sharing apartment,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,1.0,54.0,0,
1327003,663209,2011-06-04,Beach and down town at two steps. (HUTB-005567),el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,70.0,8,4.43
21969660,6099660,2013-04-26,CLASSBEDROOM BARCELONA BEACH  5,la Barceloneta,Ciutat Vella,Entire loft,Entire home/apt,,124.0,71,4.51
597474774814823984,267600211,2019-06-10,CENTRAL BOUTIQUE APARTMENT - 5 plazas,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,269.0,0,
24520967,163379623,2017-12-19,Poblenou,el Poblenou,Sant Martí,Entire rental unit,Entire home/apt,3.0,15.0,8,4.38
11814469,5543127,2013-03-20,STUNNING APT SAGRADA FAMILIA VIEWS Wi-Fi/AC/4PP,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,1.0,147.0,178,4.62
6267672,9478280,2013-10-17,Urgell - Lovely apartment with a terrace,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,1.0,141.0,40,4.21
19866204,4459553,2012-12-21,AB Park Güell Apartment,el Carmel,Horta-Guinardó,Entire rental unit,Entire home/apt,3.0,436.0,70,4.42
680278332765163471,271226374,2019-06-25,Pis amb terrassa taq 3,les Corts,Les Corts,Entire condo,Entire home/apt,3.0,100.0,0,
43323134,480528,2011-04-03,2BD apartment with beautiful terrace,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,108.0,4,4.75
44639475,22076771,2014-10-03,A-Apartamento cerca del Camp Nou con terraza,Sants - Badal,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,75.0,11,5.0
831665763306998611,32037490,2015-04-27,Sweet Inn | Urban 2BR in Dreta de l'Eixample W/Balcony,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,221.0,0,
28925776,157746231,2017-11-07,One-bedroom apartment en Gracia,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,1.0,94.0,37,4.43
12817831,51561353,2015-12-17,Dream terrace,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,2.0,140.0,100,4.7
686645011576468750,327616183,2020-01-15,1-3 · Increíble apartamento recién reformado,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,75.0,10,4.9
46277336,253465692,2019-04-05,Fantastico apartamento amueblado y equipado,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3.0,84.0,1,4.0
3376885,17036488,2014-06-20,charming flat in a comercial area,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3.0,141.0,290,4.74
42909469,32037490,2015-04-27,Sweet Inn | Elegant 2BR near Plaza Espana,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,232.0,18,4.5
727548307595251061,436641358,2021-12-19,Preciosa habitación para 2 en Eixample! VDD2,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,48.0,7,4.71
49509615,346367515,2020-05-15,KUTA - 2 bedroom apartment in Sant Gervasi,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,123.0,0,
604936350988798002,158023606,2017-11-09,Monthly apartment with shared pool in Barri Gotic,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,3.0,247.0,1,5.0
18918147,128959838,2017-05-05,599 Exclusive Beachfront Penthouse w/Pool II,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,4.0,552.0,39,4.61
737452977888695518,271226374,2019-06-25,Gayarre Loft 2 - 2,la Bordeta,Sants-Montjuïc,Entire loft,Entire home/apt,1.0,48.0,1,5.0
740330810200504918,32037490,2015-04-27,Sweet Inn | Modern 4BR triplex with Terrace,Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,4.0,371.0,7,4.29
562291393158068844,2830568,2012-07-04,DOUBLE ROOM | Hostal Mare Nostrum,el Raval,Ciutat Vella,Room in hotel,Private room,1.0,130.0,2,4.5
664310010027660833,37712898,2015-07-06,Habitación doble en Barcelona,Sant Andreu,Sant Andreu,Private room in rental unit,Private room,1.0,37.0,0,
649762441895016899,335838676,2020-02-13,"Estudio con balcon, cocina y baño privado P6",Sants - Badal,Sants-Montjuïc,Entire guesthouse,Entire home/apt,1.0,50.0,1,4.0
25390910,185175556,2018-04-19,Apartamento Forum,el Besòs i el Maresme,Sant Martí,Entire serviced apartment,Entire home/apt,2.0,100.0,1,0.0
6669143,5729069,2013-04-02,4 SEASIDE Apartments,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,11.0,1500.0,0,
694753506156420707,375861603,2020-11-16,Pl. Espanya 3-bedroom Apartment,Hostafrancs,Sants-Montjuïc,Entire condo,Entire home/apt,3.0,280.0,0,
402369,1447144,2011-11-27,ob41 Great 2 bedr flat close to Las Ramblas center,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,90.0,11,4.29
780383922062953829,436275773,2021-12-16,Habitación en Park Guell.,el Coll,Gràcia,Private room in rental unit,Private room,1.0,16.0,0,
46278007,253465692,2019-04-05,Elegante apartamento reformado,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,81.0,1,5.0
50166453,142418483,2017-07-25,Precioso apartamento en edificio residencial,l'Antiga Esquerra de l'Eixample,Eixample,Entire condo,Entire home/apt,1.0,247.0,0,
644534,3200533,2012-08-08,Habitation ambiente Internacional!,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,31.0,17,4.75
46385513,61874060,2016-03-06,"Double Room, safe area & centric","Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,1.0,60.0,0,
15187915,4459553,2012-12-21,AB Eixample Miró Park,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,415.0,36,4.17
22219831,161380107,2017-12-05,Amazing classic apartment by Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,111.0,31,4.45
661577439693077096,198739388,2018-06-29,Campervan in Barcelona,Sant Antoni,Eixample,Camper/RV,Entire home/apt,1.0,60.0,0,
52358567,35936647,2015-06-16,Casa Cosi - Sant Gervasi 4,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3.0,163.0,16,5.0
52686011,1503151,2011-12-14,Avinguda dels Quinze 70 1º4º - Room 2,Vilapicina i la Torre Llobeta,Nou Barris,Private room in rental unit,Private room,1.0,27.0,0,
36882921,270230553,2019-06-21,Modern Villa in Eixample with Sea Near,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire villa,Entire home/apt,4.0,119.0,0,
24448873,163379623,2017-12-19,Vila Olimpica Sant Marti - Sardenya,la Vila Olímpica del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,15.0,10,4.3
24647482,1391607,2011-11-10,Central Apartment Tetuan,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,130.0,91,3.88
685965169899584603,10485472,2013-12-07,Fabulous Luxury in Best Location of  City Centre,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,125.0,1,5.0
607837139320909405,446537935,2022-02-23,Balcony Gothic Square New private bedroom 2 guests,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,1.0,77.0,6,4.5
597645161570284505,346367515,2020-05-15,AMDER - 3 bedroom apartment in Gràcia,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,3.0,129.0,0,
37548150,265193861,2019-05-30,Comfy studio in the Gothic,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,,73.0,4,4.0
684559120436753900,5384959,2013-03-09,1 double room with Breakfast.,Montbau,Horta-Guinardó,Private room in bed and breakfast,Private room,1.0,47.0,2,4.5
43763999,349752511,2020-06-12,Apartment for groups in Gracia quarter,Vallcarca i els Penitents,Gràcia,Entire rental unit,Entire home/apt,3.0,300.0,21,4.19
26562206,199735183,2018-07-03,Habitación exclusiva en el centro de Barcelona.,el Raval,Ciutat Vella,Private room in rental unit,Private room,1.0,45.0,107,4.55
771050043084610337,373473142,2020-10-27,A2 Habitación Doble - 2 camas,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,24.0,1,5.0
633805531832189648,32037490,2015-04-27,Sweet Inn | Artistic 2BR near the Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,228.0,19,4.68
50480288,47171261,2015-10-22,Villa de Gracia 2 bedroom cozy apartment,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire serviced apartment,Entire home/apt,2.0,130.0,28,4.36
51285739,10757881,2013-12-22,Charming room at the bottom of Ramblas,el Barri Gòtic,Ciutat Vella,Private room in condo,Private room,1.0,18.0,0,
31480839,234256283,2019-01-04,New central loft close to Palau de la Musica,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,1.0,43.0,10,4.7
50861349,47171261,2015-10-22,Lodging Apartments Maria Claret 3,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire serviced apartment,Entire home/apt,3.0,123.0,1,5.0
43176687,265193861,2019-05-30,Great 3 bedroom flat right in Plaza Cataluña,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,130.0,1,5.0
35341430,24493076,2014-12-04,Habitación centro de la ciudad,Sant Antoni,Eixample,Private room in rental unit,Private room,1.0,50.0,0,
16306731,36607755,2015-06-24,Beautiful & shinny room near to Sagrada Familia!,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,29.0,0,
42151836,131028869,2017-05-19,Chic Penthouse in the center with private terrace,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,180.0,125,4.78
44994474,363074093,2020-08-18,"Superior Double Room, Private Bathroom",la Dreta de l'Eixample,Eixample,Private room in hostel,Private room,1.0,123.0,19,4.68
3918903,3534967,2012-09-11,*Sunny & Centric Double Room* by the Sea,la Vila Olímpica del Poblenou,Sant Martí,Private room in condo,Private room,1.0,25.0,55,4.76
827303773174721148,32037490,2015-04-27,Sweet Inn | Chic 3BR in Dreta de l'Eixample W/Balcony,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,171.0,1,4.0
53462465,416426071,2021-08-02,Room for one person in center a,el Raval,Ciutat Vella,Private room in rental unit,Private room,1.0,27.0,52,4.27
845337887153937080,490308369,2022-12-05,Habitación individual en centro,el Raval,Ciutat Vella,Private room in guesthouse,Private room,1.0,45.0,0,
52767460,21726991,2014-09-24,Sagrada Familia Barcelona Deluxe.  n,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,200.0,0,
1440394,396363,2011-02-17,093. Torrent Flors Apartment,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,194.0,9,4.13
50141570,4459553,2012-12-21,AB Saint Joseph Apartment,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,386.0,14,3.86
53451976,35936647,2015-06-16,Casa Cosi - Casanova 4,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,216.0,23,4.83
651914560332893433,464837155,2022-06-18,Lovely Bedroom in the heart of Barcelona,el Raval,Ciutat Vella,Private room in rental unit,Private room,1.0,100.0,0,
43256623,1310304,2011-10-19,"DELUXE SUITE, large shared terrace Eixample center",l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,,54.0,3,4.0
811360104937102883,199670224,2018-07-03,Egyptian Museum Apartment,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,141.0,0,
640425470706293786,1391607,2011-11-10,Luminoso apartamento con terraza privada,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,128.0,25,3.92
36488155,49095152,2015-11-15,Double Room with breakfast in Eco-Friendly Hotel,el Raval,Ciutat Vella,Room in boutique hotel,Private room,1.0,191.0,321,4.83
26550368,3479346,2012-09-05,Your Home in the City Center,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,145.0,10,4.5
26043915,191141168,2018-05-23,Apartment M.Claret,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,147.0,79,4.62
585426164468433319,346367515,2020-05-15,ANNAMER - 2 bedroom apartment with terrace in El Born,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2.0,111.0,3,5.0
51183820,1986299,2012-03-22,Apartment for monthly rental in central Barcelona,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,63.0,3,3.67
9342964,2320210,2012-05-08,Urban Town Suites III,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,158.0,21,4.33
19033335,62234492,2016-03-09,Apto. tipo LOFT - Bº Gótico - Céntrico y tranquilo,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,40.0,10,5.0
9378397,47171261,2015-10-22,Mitre Diagonal Apartment with balcony,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3.0,177.0,52,4.42
3117404,15841044,2014-05-22,Flat close to sants station & Metro (WIFI&NETFLIX),Sants,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,100.0,149,4.17
29406208,158023606,2017-11-09,Bailén Style - Habitat Apartments,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,303.0,27,4.22
42295115,49896352,2015-11-25,Habitacion con balcon,el Guinardó,Horta-Guinardó,Private room in guest suite,Private room,,22.0,2,5.0
695993805602063417,37685759,2015-07-06,Habitación con dos camas,el Parc i la Llacuna del Poblenou,Sant Martí,Private room in rental unit,Private room,1.0,64.0,15,4.47
