id,phone,ccard,web,visit,money,beacon,hann,mass,newbury,sweather,ktop,kdress,blouse,jacket,crpant,cspant,shirt,dress,suit,outwear,jewel,fashion,lwear,coll,omon,tmon,smon,gmp,mdown,promomail,promoresp,produnif,dbetween,resp
9955622449616,1,0,0,3,272.6,0.0,0.0,272.6,0.0,0.35100000000000003,0.0,0.0,0.062,0.299,0.14400000000000002,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.86,50.0,13.0,8,0,25.21,46.53,0
9955622449696,1,0,0,4,316.96,0.0,49.24,267.72,0.0,0.49,0.0,0.0,0.0,0.0,0.11199999999999999,0.245,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,21.0,5,0,33.63,73.4,0
9955622450595,1,1,0,9,1349.2,0.0,1337.2,12.0,0.0,0.261,0.011000000000000001,0.0,0.076,0.46799999999999997,0.033,0.0,0.131,0.011000000000000001,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,538.2,65.0,13.0,6,3,27.83,21.44,1
9955622453701,1,0,0,1,139.97,0.0,0.0,139.97,0.0,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97,139.97,51.0,21.0,0,0,33.5,30.0,0
9955622460123,1,0,0,2,285.26,0.0,0.0,285.26,0.0,0.34700000000000003,0.17300000000000001,0.133,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,265.27,60.0,13.0,0,0,23.21,118.5,0
9955622460923,1,0,0,1,176.99,0.0,0.0,176.99,0.0,0.276,0.0,0.08199999999999999,0.306,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,2,0,28.8,187.0,0
9955622461902,1,0,0,3,113.48,0.0,66.49,46.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,0,0,69.65,68.25,0
9955622462521,1,1,0,2,1165.94,0.0,0.0,1165.94,0.0,0.036000000000000004,0.009000000000000001,0.045,0.09,0.28800000000000003,0.09,0.018000000000000002,0.054000000000000006,0.036000000000000004,0.126,0.0,0.036000000000000004,0.027000000000000003,0.0,0.14400000000000002,909.49,909.49,1165.94,66.0,9.0,7,1,19.12,5.76,0
9955622463566,1,0,0,4,666.96,0.0,601.97,64.99,0.0,0.08199999999999999,0.0,0.0,0.113,0.22699999999999998,0.0,0.040999999999999995,0.268,0.113,0.0,0.14400000000000002,0.01,0.0,0.0,0.0,94.0,94.0,94.0,66.0,10.0,3,1,17.5,26.18,0
9955622466301,1,1,0,7,548.66,0.0,399.45,66.49,82.72,0.214,0.028999999999999998,0.11699999999999999,0.057999999999999996,0.049,0.0,0.175,0.214,0.068,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,258.71,60.0,7.0,10,1,17.75,35.84,1
9955622468112,1,1,0,7,567.94,0.0,386.13,181.81,0.0,0.28,0.054000000000000006,0.0,0.075,0.10800000000000001,0.151,0.215,0.075,0.0,0.0,0.0,0.0,0.032,0.011000000000000001,0.0,0.0,39.98,294.46,44.0,34.0,9,4,15.94,18.2,1
9955622468970,0,0,0,1,167.97,0.0,0.0,167.97,0.0,0.598,0.113,0.175,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4,0,40.06,332.0,0
9955622475730,1,0,0,2,151.48,0.0,126.98,24.5,0.0,0.687,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,55.0,13.0,2,0,56.7,86.4,0
9955622478214,1,0,0,2,252.99,0.0,0.0,252.99,0.0,0.355,0.0,0.0,0.07400000000000001,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,252.99,66.0,3.0,1,0,47.04,87.16,0
9955622479103,1,0,0,3,306.47,0.0,36.74,269.73,0.0,0.0,0.0,0.0,0.07400000000000001,0.21600000000000003,0.29100000000000004,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,197.99,61.0,11.0,10,2,59.0,53.7,0
9955622479341,1,0,0,3,129.94,0.0,104.94,25.0,0.0,0.489,0.193,0.0,0.136,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,25.0,129.94,129.94,31.0,40.0,0,0,26.12,7.87,0
9955622484907,1,0,0,3,287.98,0.0,214.98,73.0,0.0,0.838,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,287.98,62.0,11.0,1,0,70.83,45.0,0
9955622488453,1,0,0,4,295.69,0.0,0.0,295.69,0.0,0.541,0.0,0.0,0.0,0.0,0.133,0.184,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,220.72,44.0,26.0,1,1,36.24,17.62,0
9955622490173,1,1,0,1,704.51,0.0,0.0,704.51,0.0,0.111,0.0,0.037000000000000005,0.139,0.34299999999999997,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.16699999999999998,0.0,0.0,0.0,60.0,12.0,5,0,25.02,89.0,0
9955622493446,1,1,0,1,255.6,0.0,0.0,255.6,0.0,0.11,0.0,0.0,0.0,0.34700000000000003,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.203,0.0,0.16899999999999998,255.6,255.6,255.6,65.0,10.0,0,0,33.58,27.0,0
9955622493695,1,1,0,17,1679.3,0.0,849.16,830.14,0.0,0.155,0.066,0.0,0.078,0.111,0.08900000000000001,0.19899999999999998,0.078,0.055,0.0,0.0,0.004,0.066,0.01,0.08900000000000001,59.0,406.38,774.86,54.0,28.0,9,6,10.37,13.56,0
9955622494630,0,0,0,1,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,26.0,5,0,100.0,194.0,0
9955622499682,1,0,0,1,762.97,0.0,394.98,367.99,0.0,0.0,0.0,0.0,0.248,0.325,0.19699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.171,0.0,0.0,762.97,67.0,0.0,1,0,34.4,29.73,0
9955622500353,1,0,0,1,146.98,0.0,136.98,10.0,0.0,0.531,0.0,0.0,0.14300000000000002,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,47.0,35.0,4,0,36.98,146.5,0
9955622503785,1,1,0,8,1559.39,0.0,1530.39,29.0,0.0,0.035,0.0,0.0,0.153,0.282,0.11800000000000001,0.106,0.188,0.094,0.0,0.0,0.0,0.0,0.0,0.024,0.0,56.97,758.42,62.0,13.0,10,3,13.56,27.26,0
9955622508094,1,0,0,4,206.69,0.0,120.07,38.36,48.26,0.73,0.045,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,106.68,154.94,206.69,48.0,36.0,3,1,46.3,27.59,0
9955622508760,1,1,0,3,233.93,0.0,174.94,58.99,0.0,0.254,0.0,0.0,0.225,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,233.93,233.93,44.0,35.0,6,1,20.49,14.14,0
9955622513494,1,0,0,4,255.23,0.0,17.49,237.74,0.0,0.231,0.154,0.0,0.0,0.0,0.341,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.0,54.0,9.0,9,2,19.84,56.22,0
9955622513504,1,0,0,1,117.0,0.0,51.0,66.0,0.0,0.5660000000000001,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,36.0,1,0,50.82,78.0,0
9955622516316,1,1,1,16,1191.72,0.0,1079.49,112.23,0.0,0.24600000000000002,0.077,0.015,0.077,0.062,0.077,0.33799999999999997,0.0,0.015,0.0,0.0,0.0,0.092,0.0,0.0,0.0,173.33,820.95,55.0,29.0,9,5,9.58,7.0,1
9955622517847,1,0,0,3,390.99,0.0,103.49,287.5,0.0,0.054000000000000006,0.0,0.0,0.087,0.446,0.163,0.0,0.054000000000000006,0.0,0.185,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,243.99,243.99,54.0,20.0,3,0,24.01,62.8,0
9955622519560,1,1,1,54,7642.23,0.0,927.9,6714.33,0.0,0.262,0.023,0.023,0.102,0.159,0.068,0.068,0.046,0.068,0.046,0.023,0.001,0.057,0.008,0.046,829.92,2178.92,4989.08,47.0,28.0,6,6,10.84,4.44,1
9955622520816,1,0,0,1,247.0,0.0,207.0,40.0,0.0,0.0,0.0,0.0,0.081,0.25,0.14400000000000002,0.0,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.39399999999999996,0.0,0.0,0.0,69.0,0.0,6,0,68.57,154.75,0
9955622523314,1,0,0,1,220.25,0.0,80.75,139.5,0.0,0.092,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,43.0,4,0,48.26,145.0,0
9955622524337,1,0,0,2,165.0,0.0,30.78,134.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,26.0,8,1,65.41,86.85,1
9955622526995,1,0,0,2,259.94,0.0,79.97,179.97,0.0,0.071,0.0,0.0,0.235,0.265,0.19399999999999998,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.95,47.0,6.0,3,0,22.19,80.0,0
9955622527477,1,0,0,5,280.85,0.0,151.46,129.39,0.0,0.067,0.17800000000000002,0.0,0.0,0.444,0.0,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.36,53.0,9.0,5,2,7.14,12.64,0
9955622530460,1,1,0,4,667.89,0.0,212.87,455.02,0.0,0.0,0.12300000000000001,0.12300000000000001,0.292,0.0,0.077,0.231,0.0,0.0,0.0,0.0,0.031,0.12300000000000001,0.0,0.0,0.0,145.93,585.89,62.0,14.0,4,1,8.79,14.76,0
9955622530547,1,0,0,1,178.99,0.0,9.99,169.0,0.0,0.163,0.0,0.0,0.039,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.248,0.0,0.0,0.0,61.0,0.8311,3,0,59.83,163.0,0
9955622534240,1,0,0,10,311.44,0.0,223.96,87.48,0.0,0.05,0.0,0.0,0.125,0.075,0.163,0.325,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99,141.47,231.44,40.0,25.0,10,5,15.19,18.32,0
9955622534554,1,0,0,1,97.98,0.0,0.0,97.98,0.0,0.0,0.0,0.0,0.0,0.6459999999999999,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,9,0,54.08,241.0,0
9955622535782,1,0,0,4,171.97,0.0,163.97,8.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.34700000000000003,0.316,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,62.98,60.0,4.0,4,1,30.65,36.16,0
9955622538392,1,0,0,5,317.69,0.0,156.97,130.73,29.99,0.289,0.0,0.0,0.0,0.0,0.155,0.196,0.18600000000000003,0.175,0.0,0.0,0.0,0.0,0.0,0.0,111.99,111.99,141.98,36.0,31.0,6,2,21.08,48.14,0
9955622553670,1,1,0,1,622.55,0.0,518.63,103.92,0.0,0.165,0.019,0.0,0.136,0.29100000000000004,0.078,0.028999999999999998,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.078,0.0,622.55,622.55,57.0,23.0,0,0,21.02,21.25,0
9955622560261,0,0,0,1,98.0,0.0,0.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,4,0,100.0,346.0,0
9955622577496,1,1,0,3,1013.41,0.0,830.41,183.0,0.0,0.21899999999999997,0.063,0.094,0.0,0.22899999999999998,0.083,0.083,0.031,0.083,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.99,55.0,22.0,9,3,14.48,52.0,1
9955622578712,1,0,0,2,149.98,0.0,0.0,149.98,0.0,0.131,0.0,0.525,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,149.98,60.0,1.0,1,0,36.57,89.5,0
9955622580544,1,1,1,32,3720.23,0.0,893.82,1780.45,1045.96,0.314,0.065,0.157,0.052000000000000005,0.079,0.026000000000000002,0.14400000000000002,0.026000000000000002,0.013000000000000001,0.0,0.026000000000000002,0.005,0.079,0.013000000000000001,0.0,662.76,949.69,1948.91,51.0,19.0,11,6,10.29,6.25,1
9955622582997,1,1,0,7,1615.02,0.0,1005.96,609.06,0.0,0.179,0.0,0.0,0.13699999999999998,0.41100000000000003,0.221,0.011000000000000001,0.032,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,180.0,180.0,180.0,66.0,7.0,10,4,25.23,32.76,1
9955622584371,0,0,0,1,76.5,0.0,0.0,76.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,25.0,2,0,100.0,290.0,0
9955622595092,1,0,0,1,188.98,0.0,0.0,188.98,0.0,0.271,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.24,0.0,0.0,0.0,60.0,15.0,2,0,42.2,258.0,0
9955622604167,1,1,0,12,1463.11,0.0,278.74,247.62,936.75,0.105,0.012,0.012,0.18600000000000003,0.244,0.174,0.047,0.128,0.047,0.0,0.0,0.0,0.012,0.035,0.0,213.98,396.38,720.29,54.0,15.0,2,1,12.62,11.8,1
9955622606057,0,0,0,1,167.98,0.0,0.0,167.98,0.0,0.525,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,2,0,50.17,246.0,0
9955622617220,1,0,0,11,519.92,0.0,119.95,399.97,0.0,0.28600000000000003,0.0,0.0,0.0,0.040999999999999995,0.040999999999999995,0.133,0.153,0.0,0.0,0.245,0.0,0.0,0.0,0.102,0.0,26.98,163.42,43.0,36.0,8,2,19.89,23.0,0
9955622617772,1,1,0,3,773.94,0.0,149.28,624.66,0.0,0.114,0.0,0.0,0.106,0.146,0.057,0.0,0.171,0.073,0.073,0.0,0.0,0.024,0.008,0.228,0.0,404.97,404.97,56.0,20.0,11,1,22.49,20.05,0
9955622621955,1,0,0,17,669.5,0.0,0.0,669.5,0.0,0.392,0.059000000000000004,0.13699999999999998,0.098,0.0,0.0,0.078,0.11800000000000001,0.0,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,10.0,222.57,433.27,50.0,31.0,9,5,6.12,14.66,0
9955622625230,1,1,0,8,273.38,0.0,126.49,146.89,0.0,0.063,0.0,0.344,0.375,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,43.0,34.0,10,2,3.32,25.92,0
9955622626646,1,1,0,6,583.3,0.0,505.33,77.97,0.0,0.155,0.07200000000000001,0.0,0.113,0.299,0.0,0.237,0.062,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,192.83,277.8,16.0,44.0,4,0,19.02,42.85,0
9955622627535,0,0,0,13,270.18,0.0,29.0,241.18,0.0,0.33299999999999996,0.0,0.385,0.154,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.23,60.0,9.0,6,1,4.8,18.78,0
9955622634544,0,0,0,7,336.93,0.0,269.44,67.49,0.0,0.34700000000000003,0.032,0.053,0.0,0.242,0.11599999999999999,0.084,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,12.0,25.99,191.97,49.0,12.0,4,1,20.86,19.88,0
9955622634623,1,1,0,3,478.73,0.0,465.24,13.49,0.0,0.019,0.0,0.10300000000000001,0.019,0.29,0.075,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,478.73,478.73,58.0,23.0,0,0,27.22,4.66,1
9955622638944,1,1,0,1,143.0,0.0,79.0,64.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.449,0.418,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,143.0,71.0,0.0,1,0,39.0,136.33,0
9955622640697,1,1,0,7,297.89,0.0,115.0,182.89,0.0,0.381,0.063,0.0,0.175,0.0,0.063,0.0,0.0,0.175,0.0,0.0,0.048,0.095,0.0,0.0,0.0,0.0,138.23,57.0,14.0,9,4,9.22,19.83,1
9955622640790,1,1,1,11,1081.58,0.0,0.0,1081.58,0.0,0.483,0.079,0.022000000000000002,0.034,0.124,0.0,0.16899999999999998,0.022000000000000002,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.055999999999999994,146.0,401.7,870.7,55.0,26.0,8,3,23.92,16.5,1
9955622642183,1,1,0,6,552.14,0.0,25.81,110.16,416.17,0.127,0.0,0.0,0.038,0.44299999999999995,0.0,0.0,0.203,0.038,0.0,0.0,0.0,0.013000000000000001,0.139,0.0,0.0,0.0,0.0,39.0,26.0,3,0,17.99,20.2,0
9955622645401,0,0,0,3,162.45,0.0,0.0,32.49,129.96,0.32299999999999995,0.0,0.0,0.0,0.242,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,17.99,57.0,14.0,0,0,35.05,43.9,0
9955622645773,1,1,0,8,779.46,0.0,0.0,40.0,739.46,0.031,0.0,0.0,0.052000000000000005,0.35100000000000003,0.155,0.0,0.07200000000000001,0.18600000000000003,0.0,0.0,0.0,0.021,0.134,0.0,0.0,15.0,40.0,53.0,22.0,2,0,20.32,45.28,0
9955622647504,1,0,0,1,117.39,0.0,0.0,117.39,0.0,0.418,0.0,0.0,0.0,0.0,0.0,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,117.39,59.0,17.0,2,0,36.08,266.5,0
9955622647821,1,0,0,10,863.0,49.99,51.0,159.73,602.28,0.423,0.01,0.021,0.08199999999999999,0.22699999999999998,0.175,0.0,0.0,0.0,0.0,0.0,0.021,0.040999999999999995,0.0,0.0,0.0,0.0,311.12,47.0,20.0,9,5,26.21,16.92,0
9955622649214,1,0,0,8,496.04,0.0,19.99,380.9,95.15,0.52,0.02,0.031,0.255,0.0,0.0,0.040999999999999995,0.0,0.040999999999999995,0.092,0.0,0.0,0.0,0.0,0.0,48.0,143.44,219.41,43.0,31.0,10,4,34.4,23.65,0
9955622654106,1,1,1,15,1036.49,0.0,29.25,1007.24,0.0,0.231,0.013000000000000001,0.192,0.128,0.10300000000000001,0.051,0.10300000000000001,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.128,179.99,286.81,743.51,57.0,18.0,9,2,9.81,14.65,0
9955622656472,1,0,0,1,156.49,0.0,133.49,23.0,0.0,0.316,0.0,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,46.0,34.0,4,0,40.97,73.22,0
9955622657617,0,0,0,1,84.99,0.0,0.0,84.99,0.0,0.0,0.0,0.0,0.293,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,84.99,58.0,9.0,3,0,36.32,114.5,1
9955622658304,1,0,0,1,73.99,0.0,0.0,73.99,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,0,50.32,327.0,0
9955622659532,0,0,0,1,287.0,0.0,188.0,99.0,0.0,0.0,0.0,0.17600000000000002,0.111,0.222,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.0,0.0,69.0,0.0,1,0,57.11,133.5,0
9955622662703,1,1,0,5,632.97,0.0,463.76,169.21,0.0,0.282,0.055,0.064,0.08199999999999999,0.127,0.127,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,108.0,147.0,59.0,15.0,7,1,20.57,33.14,1
9955622663207,1,1,1,11,2775.46,0.0,2490.07,285.39,0.0,0.075,0.01,0.054000000000000006,0.032,0.29,0.086,0.022000000000000002,0.043,0.129,0.11800000000000001,0.032,0.032,0.043,0.0,0.032,641.98,723.56,1311.53,65.0,7.0,9,4,13.25,14.5,1
9955622664291,1,0,0,3,208.93,0.0,0.0,208.93,0.0,0.0,0.408,0.0,0.071,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.95,51.0,32.0,4,2,43.82,87.0,0
9955622665090,1,0,0,1,19.99,0.0,0.0,19.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0,0,100.0,257.0,0
9955622665382,0,0,0,3,463.93,0.0,0.0,463.93,0.0,0.0,0.040999999999999995,0.0,0.0,0.29600000000000004,0.102,0.0,0.061,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,4,0,34.87,109.0,0
9955622670094,1,0,0,3,312.94,0.0,69.97,242.97,0.0,0.46399999999999997,0.0,0.0,0.0,0.0,0.32,0.0,0.18600000000000003,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,69.97,236.94,49.0,20.0,8,2,34.84,48.42,0
9955622674087,1,1,0,1,129.96,0.0,0.0,129.96,0.0,0.192,0.0,0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,53.0,2.0,7,0,52.95,111.83,0
9955622674382,1,0,0,6,563.9,0.0,385.9,178.0,0.0,0.375,0.031,0.052000000000000005,0.063,0.0,0.083,0.0,0.0,0.365,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,54.0,19.0,10,3,27.97,31.95,0
9955622685193,0,0,0,1,97.48,0.0,0.0,97.48,0.0,0.23199999999999998,0.152,0.0,0.0,0.0,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,2,0,45.56,312.0,0
9955622686813,1,1,0,2,116.96,0.0,0.0,116.96,0.0,0.0,0.08199999999999999,0.0,0.8370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,44.98,57.0,12.0,1,0,70.21,40.71,0
9955622687500,0,0,0,1,107.95,0.0,104.96,2.99,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,67.0,7.0,4,0,39.99,181.5,0
9955622687894,1,0,0,3,105.72,0.0,0.0,50.74,54.98,0.636,0.0,0.0,0.0,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,30.75,60.0,17.0,5,2,48.61,73.0,0
9955622690830,1,1,0,3,114.59,0.0,0.0,114.59,0.0,0.409,0.0,0.318,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.59,65.0,9.0,3,0,1.93,48.42,0
9955622694607,1,1,0,19,1715.91,0.0,1537.98,177.93,0.0,0.115,0.069,0.011000000000000001,0.08,0.10300000000000001,0.011000000000000001,0.161,0.138,0.034,0.0,0.253,0.0,0.0,0.023,0.0,123.0,324.37,609.08,40.0,37.0,10,8,11.69,11.49,0
9955622698276,1,0,0,2,132.94,92.95,0.0,39.99,0.0,0.0,0.111,0.0,0.0,0.0,0.7070000000000001,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0,0,54.49,144.0,0
9955622698625,1,0,0,1,469.99,56.96,0.0,413.03,0.0,0.11199999999999999,0.0,0.0,0.19399999999999998,0.0,0.122,0.0,0.0,0.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8.0,5,0,38.53,108.0,0
9955622703563,1,1,1,12,571.29,0.0,405.09,166.2,0.0,0.275,0.046,0.0,0.0,0.239,0.128,0.0,0.147,0.037000000000000005,0.0,0.0,0.0,0.0,0.018000000000000002,0.11,209.39,303.33,481.31,49.0,30.0,7,3,23.04,15.09,1
9955622703790,1,1,0,3,550.75,0.0,532.82,17.93,0.0,0.0,0.021,0.115,0.10400000000000001,0.22899999999999998,0.0,0.271,0.0,0.22899999999999998,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,359.97,61.0,11.0,5,1,19.96,24.82,0
9955622705507,1,0,0,10,672.87,0.0,494.89,153.0,24.98,0.165,0.121,0.341,0.0,0.121,0.08800000000000001,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,20.0,72.47,358.89,59.0,8.0,6,3,17.36,27.94,0
9955622712293,1,0,0,1,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7,0,144.44,188.0,0
9955622713801,1,1,0,9,886.52,0.0,861.52,25.0,0.0,0.0,0.0,0.040999999999999995,0.031,0.38799999999999996,0.14300000000000002,0.031,0.255,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,160.5,283.93,512.87,12.0,38.0,6,3,24.54,11.88,0
9955622717942,1,1,0,7,530.89,0.0,280.09,188.74,62.06,0.593,0.055,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.033,0.011000000000000001,0.0,0.0,62.06,159.42,49.0,24.0,10,4,38.02,19.18,0
9955622718785,0,0,0,14,646.67,8.5,0.0,638.17,0.0,0.006999999999999999,0.0,0.0,0.105,0.218,0.09699999999999999,0.0,0.09699999999999999,0.0,0.0,0.0,0.008,0.008,0.006,0.45299999999999996,9.2,9.2,9.2,62.0,9.0,8,3,44.15,27.54,0
9955622719270,1,0,1,21,1334.04,20.0,1001.8,312.24,0.0,0.261,0.013000000000000001,0.0,0.087,0.218,0.145,0.015,0.102,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.102,0.0,0.0,583.85,56.0,21.0,6,4,8.36,8.32,1
9955622728292,1,1,0,6,338.43,24.48,9.06,304.89,0.0,0.639,0.052000000000000005,0.021,0.0,0.0,0.0,0.134,0.052000000000000005,0.0,0.0,0.0,0.0,0.10300000000000001,0.0,0.0,0.0,53.96,150.95,34.0,27.0,1,0,42.43,32.94,0
9955622728630,0,0,0,4,218.9,0.0,0.0,218.9,0.0,0.455,0.495,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,178.9,218.9,52.0,36.0,8,1,45.05,49.55,1
